9/10/2016,7647719,689403
9/10/2016,7653030,662314
9/10/2016,7656299,681578
9/10/2016,7656649,681568
9/10/2016,7665099,661755
9/10/2016,7666959,682188
9/10/2016,7667144,695596
9/10/2016,7669255,669042
9/10/2016,7672028,675293
9/10/2016,7673516,686414
9/10/2016,7680555,684538
9/10/2016,7688203,682616
9/11/2016,7632153,705052
9/11/2016,7638738,686914
9/11/2016,7640311,706982
9/11/2016,7641981,687052
9/11/2016,7642628,711204
9/11/2016,7643923,683504
9/11/2016,7647998,697361
9/11/2016,7656559,681651
9/11/2016,7658177,700928
9/11/2016,7667325,674353
9/11/2016,7673516,686414
9/11/2016,7678176,696022
9/11/2016,7681221,675731
9/11/2016,7689717,682776
9/12/2016,7627042,710048
9/12/2016,7634325,709052
9/12/2016,7643892,701492
9/12/2016,7644523,712704
9/12/2016,7650143,682276
9/12/2016,7664864,671415
9/12/2016,7666628,688347
9/12/2016,7669262,678285
9/12/2016,7670200,676891
9/12/2016,7670789,668523
9/12/2016,7683679,672246
9/12/2016,7686609,674092
9/13/2016,7625825,714148
9/13/2016,7628059,709619
9/13/2016,7642928,680118
9/13/2016,7643593,682234
9/13/2016,7644119,683005
9/13/2016,7644785,682447
9/13/2016,7645213,684450
9/13/2016,7654144,697584
9/13/2016,7655131,685808
9/13/2016,7663056,690959
9/13/2016,7667466,693008
9/13/2016,7669133,671870
9/13/2016,7675137,681301
9/13/2016,7675376,682039
9/13/2016,7683998,681849
9/14/2016,7626382,709350
9/14/2016,7633907,699161
9/14/2016,7643771,704267
9/14/2016,7645394,685089
9/14/2016,7647443,700820
9/14/2016,7648420,682695
9/14/2016,7649526,713801
9/14/2016,7657310,679830
9/14/2016,7665629,698570
9/14/2016,7681959,695146
9/15/2016,7635053,708155
9/15/2016,7636951,705498
9/15/2016,7643891,684374
9/15/2016,7648690,701966
9/15/2016,7650143,682276
9/15/2016,7658709,674420
9/15/2016,7674443,696655
9/15/2016,7677692,697155
9/15/2016,7680677,676590
9/15/2016,7683340,666341
9/15/2016,7683622,666865
9/15/2016,7684842,675842
9/15/2016,7690615,687262
9/16/2016,7627371,708669
9/16/2016,7629574,707855
9/16/2016,7639521,685520
9/16/2016,7641403,681407
9/16/2016,7641527,679007
9/16/2016,7643124,680097
9/16/2016,7643676,684569
9/16/2016,7647136,699839
9/16/2016,7648269,705221
9/16/2016,7648858,699825
9/16/2016,7653731,672666
9/16/2016,7654282,671015
9/16/2016,7666853,687655
9/16/2016,7669793,673762
9/16/2016,7671470,664560
9/16/2016,7690664,679282
9/16/2016,7691137,680080
9/17/2016,7628472,662525
9/17/2016,7642802,681241
9/17/2016,7643461,682516
9/17/2016,7643917,682523
9/17/2016,7644246,716431
9/17/2016,7648588,676423
9/17/2016,7651461,677130
9/17/2016,7655162,686715
9/17/2016,7656790,712183
9/17/2016,7657264,682071
9/17/2016,7672053,675875
9/17/2016,7673653,682453
9/17/2016,7685533,676584
9/18/2016,7626472,713755
9/18/2016,7643433,683706
9/18/2016,7644876,684828
9/18/2016,7645139,684309
9/18/2016,7647480,680293
9/18/2016,7648388,690010
9/18/2016,7649700,688929
9/18/2016,7656125,688799
9/18/2016,7658457,687295
9/18/2016,7660111,671062
9/18/2016,7662749,693006
9/18/2016,7670217,670034
9/18/2016,7678789,689765
9/18/2016,7679554,682609
9/18/2016,7681739,682183
9/18/2016,7690368,676275
9/18/2016,7693234,672104
9/19/2016,7628329,667473
9/19/2016,7630412,710568
9/19/2016,7633562,705826
9/19/2016,7639777,685873
9/19/2016,7644357,684829
9/19/2016,7644956,685008
9/19/2016,7650089,688397
9/19/2016,7666340,668063
9/19/2016,7668923,661476
9/19/2016,7675543,684046
9/19/2016,7679587,671194
9/19/2016,7680611,682180
9/20/2016,7618313,692657
9/20/2016,7626214,713996
9/20/2016,7631085,710667
9/20/2016,7631940,656862
9/20/2016,7633499,706902
9/20/2016,7640671,685222
9/20/2016,7641527,679007
9/20/2016,7641534,682941
9/20/2016,7643328,682062
9/20/2016,7645430,684086
9/20/2016,7648630,690253
9/20/2016,7660876,686923
9/20/2016,7665441,694499
9/20/2016,7670555,695624
9/20/2016,7672111,692345
9/20/2016,7679818,681602
9/20/2016,7691177,680869
9/21/2016,7633293,659875
9/21/2016,7637766,663233
9/21/2016,7639429,700062
9/21/2016,7640466,684501
9/21/2016,7640822,688731
9/21/2016,7643961,684201
9/21/2016,7648228,684875
9/21/2016,7648337,682270
9/21/2016,7648758,682152
9/21/2016,7650517,682800
9/21/2016,7653277,685228
9/21/2016,7655063,687702
9/21/2016,7681819,677999
9/21/2016,7683752,681584
9/22/2016,7640609,674922
9/22/2016,7640659,706472
9/22/2016,7645458,701356
9/22/2016,7645574,684396
9/22/2016,7656195,688405
9/22/2016,7665292,684912
9/22/2016,7667272,666554
9/22/2016,7669149,674300
9/22/2016,7669685,692256
9/22/2016,7669770,684547
9/22/2016,7678251,673948
9/22/2016,7683756,666696
9/22/2016,7690425,681190
9/22/2016,7693100,675798
9/23/2016,7628140,656350
9/23/2016,7628735,655133
9/23/2016,7639308,701161
9/23/2016,7640819,687692
9/23/2016,7645137,685347
9/23/2016,7645284,675092
9/23/2016,7645295,682209
9/23/2016,7645313,684647
9/23/2016,7647410,686787
9/23/2016,7648396,678909
9/23/2016,7655225,683673
9/23/2016,7656722,698444
9/23/2016,7665930,667791
9/23/2016,7668788,663580
9/23/2016,7669367,685988
9/23/2016,7669545,688907
9/23/2016,7674765,689235
9/23/2016,7676098,682092
9/23/2016,7679924,680651
9/23/2016,7680532,683128
9/23/2016,7680587,683344
9/23/2016,7689562,676192
9/23/2016,7690681,680281
9/24/2016,7630092,710773
9/24/2016,7630757,708134
9/24/2016,7644357,686128
9/24/2016,7645313,684150
9/24/2016,7646644,687575
9/24/2016,7648340,682853
9/24/2016,7650254,694037
9/24/2016,7650778,699946
9/24/2016,7652634,680805
9/24/2016,7652971,688877
9/24/2016,7653506,688450
9/24/2016,7654476,684319
9/24/2016,7657094,682256
9/24/2016,7668952,668976
9/24/2016,7669167,674940
9/24/2016,7669872,693709
9/24/2016,7679356,673601
9/24/2016,7679701,684067
9/24/2016,7680268,669301
9/24/2016,7681405,668823
9/25/2016,7630899,658446
9/25/2016,7641527,679007
9/25/2016,7642682,706072
9/25/2016,7644226,686113
9/25/2016,7650138,699238
9/25/2016,7650289,686955
9/25/2016,7652700,680895
9/25/2016,7655098,674273
9/25/2016,7661785,688750
9/25/2016,7664124,661413
9/25/2016,7670200,676891
9/25/2016,7671102,669542
9/25/2016,7681959,695146
9/26/2016,7624190,709035
9/26/2016,7626496,659732
9/26/2016,7645054,685292
9/26/2016,7646818,704086
9/26/2016,7651150,672186
9/26/2016,7655603,686846
9/26/2016,7670131,675402
9/26/2016,7673958,668684
9/26/2016,7676360,684503
9/27/2016,7627272,709470
9/27/2016,7630534,656272
9/27/2016,7637921,707764
9/27/2016,7640405,684344
9/27/2016,7642176,681553
9/27/2016,7642551,681177
9/27/2016,7644983,678401
9/27/2016,7650444,682771
9/27/2016,7669872,693709
9/27/2016,7672602,674182
9/27/2016,7684557,672793
9/27/2016,7685661,687115
9/27/2016,7688363,681898
9/27/2016,7689881,665645
9/27/2016,7690683,665246
9/28/2016,7629235,679824
9/28/2016,7640170,704141
9/28/2016,7642425,689379
9/28/2016,7642652,677909
9/28/2016,7643069,683716
9/28/2016,7644931,683317
9/28/2016,7646560,692630
9/28/2016,7648332,682593
9/28/2016,7648405,684932
9/28/2016,7650159,682796
9/28/2016,7667810,696050
9/28/2016,7669106,682360
9/28/2016,7669250,674851
9/28/2016,7671850,677899
9/28/2016,7679799,679183
9/28/2016,7680324,686962
9/29/2016,7627033,712255
9/29/2016,7643417,685869
9/29/2016,7648005,693513
9/29/2016,7648360,694430
9/29/2016,7649794,697311
9/29/2016,7650247,686408
9/29/2016,7650512,672204
9/29/2016,7651256,703443
9/29/2016,7659398,663172
9/29/2016,7668490,669872
9/29/2016,7673959,684896
9/29/2016,7674871,671286
9/29/2016,7677966,678631
9/29/2016,7684950,676227
9/30/2016,7631300,657626
9/30/2016,7643237,684260
9/30/2016,7643288,687090
9/30/2016,7645136,684101
9/30/2016,7647137,691703
9/30/2016,7648118,684420
9/30/2016,7648398,690309
9/30/2016,7648442,708680
9/30/2016,7648476,698461
9/30/2016,7650349,688126
9/30/2016,7657963,677282
9/30/2016,7658500,674286
9/30/2016,7659109,661662
9/30/2016,7664668,666835
9/30/2016,7666631,697196
9/30/2016,7667359,672551
9/30/2016,7685803,676632
9/5/2016,7654218,685287
9/7/2016,7649298,661246
9/11/2016,7652651,683578
9/11/2016,7655091,674505
9/12/2016,7657292,681617
9/12/2016,7660214,679862
9/14/2016,7635674,691174
9/14/2016,7641719,681178
9/17/2016,7668118,668511
9/19/2016,7645945,706460
9/23/2016,7645313,684647
9/24/2016,7686837,673984
9/30/2016,7650681,682015
9/1/2016,7669511,692216
9/1/2016,7670338,692962
9/1/2016,7685339,667754
9/2/2016,7651188,687002
9/2/2016,7659037,670203
9/3/2016,7628939,707946
9/3/2016,7681243,694770
9/4/2016,7640816,684572
9/4/2016,7640820,684384
9/5/2016,7638598,705886
9/5/2016,7659266,661598
9/6/2016,7641191,666855
9/6/2016,7643344,685625
9/7/2016,7641507,685271
9/7/2016,7687190,681619
9/8/2016,7645379,683894
9/8/2016,7678140,687119
9/9/2016,7641440,704090
9/9/2016,7644057,687459
9/9/2016,7693237,672197
9/10/2016,7632136,709520
9/10/2016,7641860,686392
9/10/2016,7669854,663114
9/10/2016,7676494,668517
9/11/2016,7642529,681687
9/12/2016,7643461,682516
9/12/2016,7647017,686257
9/12/2016,7678176,696022
9/12/2016,7678429,668832
9/12/2016,7691806,669930
9/13/2016,7642978,686471
9/13/2016,7646230,705203
9/13/2016,7656813,673135
9/14/2016,7649540,688022
9/15/2016,7639356,684755
9/16/2016,7648515,699645
9/16/2016,7652854,688260
9/16/2016,7666523,688588
9/17/2016,7625450,707935
9/17/2016,7659705,684067
9/18/2016,7639778,687173
9/18/2016,7673741,670315
9/19/2016,7641466,684701
9/19/2016,7641597,688208
9/19/2016,7649018,681925
9/19/2016,7683752,681584
9/20/2016,7642897,685350
9/20/2016,7680771,676576
9/20/2016,7682190,681852
9/21/2016,7639871,681701
9/21/2016,7669368,682071
9/21/2016,7679342,668726
9/22/2016,7662823,696401
9/22/2016,7667147,697657
9/22/2016,7669377,670889
9/22/2016,7672330,683251
9/22/2016,7673993,668432
9/23/2016,7639356,684755
9/23/2016,7693135,672538
9/24/2016,7635781,704618
9/24/2016,7657510,690140
9/25/2016,7648746,703944
9/25/2016,7652868,699184
9/25/2016,7656631,698045
9/25/2016,7659357,668168
9/26/2016,7651563,688661
9/26/2016,7668548,684981
9/27/2016,7640558,685742
9/27/2016,7643676,685089
9/27/2016,7645219,685967
9/27/2016,7649295,697326
9/28/2016,7641509,683104
9/28/2016,7680262,676453
9/29/2016,7642103,680702
9/29/2016,7667347,675310
9/29/2016,7670181,672701
9/30/2016,7640736,684752
9/30/2016,7643213,683375
9/30/2016,7651527,689107
9/30/2016,7679890,673556
9/1/2016,7644693,685623
9/1/2016,7669609,685377
9/1/2016,7669789,694538
9/2/2016,7643297,685226
9/1/2016,7643586,685073
9/1/2016,7644613,697591
9/1/2016,7644617,685608
9/1/2016,7646441,716182
9/1/2016,7648068,688245
9/1/2016,7648300,693302
9/1/2016,7655283,676234
9/1/2016,7664489,699696
9/1/2016,7666559,678249
9/1/2016,7668578,670266
9/1/2016,7669731,683190
9/1/2016,7674758,670179
9/1/2016,7675549,666516
9/1/2016,7681083,680776
9/2/2016,7667162,698150
9/3/2016,7644449,682004
9/3/2016,7644536,684673
9/3/2016,7646116,713310
9/3/2016,7649491,676185
9/4/2016,7685510,675756
9/5/2016,7623725,711065
9/6/2016,7643933,696851
9/7/2016,7638636,707048
9/7/2016,7642529,679159
9/7/2016,7644793,683955
9/8/2016,7644985,683148
9/9/2016,7644993,681468
9/9/2016,7652785,667007
9/9/2016,7669226,677004
9/9/2016,7678976,689496
9/9/2016,7686613,682304
9/10/2016,7642097,681726
9/10/2016,7645608,685642
9/10/2016,7665219,688922
9/10/2016,7670485,668506
9/11/2016,7641592,684570
9/11/2016,7668712,663739
9/11/2016,7680101,681729
9/12/2016,7642091,682313
9/12/2016,7669609,685377
9/13/2016,7658620,687827
9/13/2016,7672113,682379
9/14/2016,7649221,681909
9/14/2016,7670963,684472
9/14/2016,7679624,683572
9/15/2016,7643891,684374
9/15/2016,7646868,691598
9/16/2016,7650320,687621
9/16/2016,7679274,696003
9/17/2016,7629461,656559
9/17/2016,7640296,685092
9/17/2016,7641986,687935
9/17/2016,7644535,682549
9/17/2016,7664391,685038
9/17/2016,7685904,678365
9/1/2016,7690215,691687
9/1/2016,7691431,672084
9/2/2016,7638933,683681
9/2/2016,7641331,698158
9/2/2016,7641964,683988
9/2/2016,7642712,684436
9/2/2016,7649984,699495
9/2/2016,7652136,681253
9/2/2016,7660163,689520
9/2/2016,7669304,686684
9/2/2016,7669632,696674
9/2/2016,7675872,688112
9/2/2016,7676409,678855
9/2/2016,7678771,669034
9/2/2016,7679864,682690
9/2/2016,7682360,665805
9/2/2016,7686422,676593
9/3/2016,7624589,709665
9/3/2016,7624867,712277
9/3/2016,7631266,711295
9/3/2016,7637703,686915
9/3/2016,7642103,680702
9/3/2016,7642747,682458
9/3/2016,7643372,682710
9/3/2016,7645125,694413
9/3/2016,7647592,682112
9/3/2016,7648442,708680
9/3/2016,7648633,681363
9/3/2016,7650809,684496
9/3/2016,7651344,687188
9/3/2016,7654030,688462
9/3/2016,7658578,677424
9/3/2016,7667606,668348
9/3/2016,7668754,662917
9/3/2016,7668828,670585
9/3/2016,7669153,683641
9/3/2016,7672126,678528
9/3/2016,7686279,675990
9/3/2016,7687155,681939
9/4/2016,7626320,709403
9/4/2016,7634686,659890
9/4/2016,7634927,708514
9/4/2016,7643961,684749
9/18/2016,7670475,668506
9/19/2016,7645786,683899
9/19/2016,7646589,686939
9/19/2016,7653914,685294
9/19/2016,7657000,682975
9/19/2016,7660892,681007
9/19/2016,7679259,686452
9/20/2016,7647142,686272
9/20/2016,7683223,680936
9/21/2016,7680263,675585
9/22/2016,7642896,687173
9/22/2016,7644414,683727
9/22/2016,7666293,667832
9/23/2016,7642437,683889
9/23/2016,7657310,679830
9/23/2016,7679422,672268
9/24/2016,7623725,711065
9/28/2016,7644226,686113
9/29/2016,7647921,695250
9/29/2016,7648233,677573
9/29/2016,7648641,684144
9/30/2016,7643045,680773
9/30/2016,7643957,683350
9/30/2016,7679668,684686
9/9/2016,7682934,675195
9/9/2016,7682934,675195
9/28/2016,7645397,685347
9/3/2016,7644351,683074
9/3/2016,7663639,671963
9/3/2016,7681710,676404
9/8/2016,7644082,716131
9/10/2016,7645929,684281
9/13/2016,7648573,684537
9/19/2016,7644940,694604
9/19/2016,7659101,695286
9/21/2016,7692273,671740
9/25/2016,7650289,686955
9/25/2016,7680402,687397
9/26/2016,7642766,684700
9/8/2016,7671479,663670
9/12/2016,7668941,672193
9/4/2016,7644418,710898
9/4/2016,7644511,683462
9/4/2016,7645048,678157
9/4/2016,7648432,694316
9/4/2016,7649375,680137
9/4/2016,7654455,677223
9/4/2016,7665206,688352
9/4/2016,7675612,696576
9/4/2016,7676175,681826
9/4/2016,7677786,695037
9/4/2016,7680282,684930
9/4/2016,7681813,687620
9/4/2016,7685523,672431
9/4/2016,7690044,683013
9/5/2016,7639776,685093
9/5/2016,7642102,699029
9/5/2016,7644284,686073
9/5/2016,7644357,685869
9/5/2016,7645280,683649
9/5/2016,7645396,684827
9/5/2016,7647665,690385
9/5/2016,7648747,692786
9/5/2016,7651514,662511
9/5/2016,7663521,668828
9/5/2016,7668261,668333
9/5/2016,7669399,667074
9/5/2016,7674464,688003
9/5/2016,7675258,695839
9/5/2016,7688298,693536
9/6/2016,7638739,687954
9/6/2016,7639668,684668
9/6/2016,7641877,681658
9/6/2016,7642806,681292
9/6/2016,7644559,683578
9/6/2016,7648361,683043
9/6/2016,7649248,661713
9/6/2016,7650020,686701
9/6/2016,7663758,699058
9/6/2016,7669180,674315
9/6/2016,7672104,681977
9/6/2016,7675475,681525
9/6/2016,7679701,684067
9/18/2016,7677018,696472
9/29/2016,7632534,706303
9/30/2016,7645313,684647
9/3/2016,7677547,691438
9/23/2016,7690224,678600
9/23/2016,7690224,678600
9/24/2016,7650993,695950
9/1/2016,7683378,678164
9/2/2016,7626737,712734
9/2/2016,7667178,677819
9/3/2016,7670434,668237
9/3/2016,7687226,673450
9/4/2016,7631611,710313
9/4/2016,7653589,700736
9/4/2016,7658562,677521
9/4/2016,7665544,688535
9/4/2016,7689627,682781
9/5/2016,7644559,666089
9/5/2016,7651261,700997
9/5/2016,7659402,687553
9/6/2016,7651755,701234
9/8/2016,7679745,685358
9/9/2016,7673959,684896
9/10/2016,7658173,678105
9/13/2016,7654764,708838
9/14/2016,7640943,706566
9/14/2016,7690361,679691
9/15/2016,7664575,698988
9/15/2016,7666826,684952
9/15/2016,7675327,693214
9/17/2016,7673351,695271
9/18/2016,7640943,706566
9/18/2016,7651658,698333
9/21/2016,7687181,681969
9/24/2016,7675177,696815
9/24/2016,7681462,682015
9/24/2016,7684826,676535
9/25/2016,7635849,707537
9/25/2016,7650816,711331
9/25/2016,7668252,668082
9/25/2016,7679394,682613
9/28/2016,7649063,695862
9/6/2016,7683570,666043
9/6/2016,7685823,676341
9/7/2016,7622933,708388
9/7/2016,7642097,681726
9/7/2016,7642321,684064
9/7/2016,7644195,685884
9/7/2016,7646681,691782
9/7/2016,7647133,682873
9/7/2016,7661363,685113
9/7/2016,7663170,685323
9/7/2016,7669440,665514
9/7/2016,7669468,686736
9/7/2016,7674789,687546
9/7/2016,7674878,687419
9/7/2016,7680623,666636
9/7/2016,7683622,666865
9/7/2016,7690149,684686
9/8/2016,7634844,709808
9/8/2016,7639580,681867
9/8/2016,7639777,685873
9/8/2016,7641877,681658
9/8/2016,7644352,713763
9/8/2016,7644386,686468
9/8/2016,7644672,683618
9/8/2016,7645441,716361
9/8/2016,7647537,682110
9/8/2016,7647921,695250
9/8/2016,7658178,674411
9/8/2016,7659716,682340
9/8/2016,7666084,692287
9/8/2016,7668736,662135
9/8/2016,7669040,670799
9/8/2016,7671642,670888
9/8/2016,7678800,689399
9/8/2016,7680597,676774
9/9/2016,7635509,666426
9/9/2016,7636227,666959
9/9/2016,7639274,687023
9/9/2016,7640816,684572
9/9/2016,7641414,681672
9/9/2016,7642097,681726
9/9/2016,7644025,684206
9/28/2016,7653895,697922
9/28/2016,7659438,674146
9/29/2016,7631043,709953
9/30/2016,7648132,684680
9/2/2016,7667169,670947
9/3/2016,7677221,673712
9/4/2016,7631066,707333
9/4/2016,7644403,680495
9/4/2016,7650533,672398
9/5/2016,7642250,687041
9/5/2016,7645005,716296
9/5/2016,7654468,698574
9/6/2016,7642330,683825
9/6/2016,7678016,700609
9/6/2016,7691531,676162
9/7/2016,7644953,684463
9/7/2016,7648928,682140
9/8/2016,7649955,676027
9/9/2016,7642050,705832
9/9/2016,7645946,684332
9/11/2016,7643961,684201
9/13/2016,7674496,668226
9/14/2016,7681540,676825
9/15/2016,7658809,673394
9/15/2016,7685960,676217
9/16/2016,7676508,679335
9/17/2016,7647137,691703
9/18/2016,7648706,684052
9/18/2016,7665759,685961
9/19/2016,7672053,675875
9/20/2016,7628735,655133
9/21/2016,7643156,682836
9/24/2016,7642032,682169
9/26/2016,7661368,677367
9/26/2016,7669246,684994
9/26/2016,7678470,670170
9/27/2016,7671850,677899
9/28/2016,7674134,681096
9/29/2016,7645792,684159
9/30/2016,7637203,706469
9/1/2016,7681715,673715
9/9/2016,7650137,686718
9/9/2016,7667325,674353
9/9/2016,7669432,692694
9/9/2016,7669509,675483
9/9/2016,7671742,684544
9/9/2016,7681393,673736
9/9/2016,7686916,681937
9/9/2016,7689860,681763
9/10/2016,7629539,707976
9/10/2016,7638795,688914
9/10/2016,7642097,681726
9/10/2016,7642506,684440
9/10/2016,7643364,706810
9/10/2016,7643415,684135
9/10/2016,7644488,686144
9/10/2016,7644489,686808
9/10/2016,7644931,683317
9/10/2016,7645266,684907
9/10/2016,7646342,680686
9/10/2016,7654447,673271
9/10/2016,7661362,673883
9/10/2016,7666380,672370
9/10/2016,7670485,668506
9/10/2016,7673800,686572
9/10/2016,7676741,668962
9/10/2016,7677454,693731
9/10/2016,7678684,668837
9/10/2016,7680177,694213
9/10/2016,7691224,672608
9/10/2016,7691599,679069
9/10/2016,7693290,671721
9/11/2016,7624939,709437
9/11/2016,7630250,712069
9/11/2016,7635103,708373
9/11/2016,7639452,706095
9/11/2016,7641989,687871
9/11/2016,7645067,696623
9/11/2016,7648109,684161
9/11/2016,7650151,682536
9/11/2016,7655707,661935
9/11/2016,7659854,673679
9/11/2016,7668022,674181
9/2/2016,7645228,684152
9/2/2016,7669272,692687
9/5/2016,7669073,687502
9/5/2016,7680044,670632
9/6/2016,7649189,698725
9/8/2016,7644291,683126
9/9/2016,7646764,678896
9/11/2016,7641974,681073
9/11/2016,7642214,704087
9/14/2016,7670181,672701
9/16/2016,7666996,663852
9/17/2016,7644276,685268
9/18/2016,7645054,685292
9/18/2016,7673516,686414
9/19/2016,7623393,708834
9/19/2016,7643461,682148
9/24/2016,7664030,686894
9/25/2016,7693290,671721
9/11/2016,7669092,683293
9/11/2016,7670217,690206
9/11/2016,7678598,676528
9/11/2016,7679811,684683
9/11/2016,7685510,675756
9/11/2016,7686609,674092
9/12/2016,7624289,710333
9/12/2016,7637466,658669
9/12/2016,7638140,666794
9/12/2016,7642529,681687
9/12/2016,7643410,704055
9/12/2016,7644589,714141
9/12/2016,7644755,699526
9/12/2016,7645313,694296
9/12/2016,7647366,665494
9/12/2016,7654227,685085
9/12/2016,7654733,681432
9/12/2016,7655098,674273
9/12/2016,7658113,677857
9/12/2016,7658776,674114
9/12/2016,7663584,666140
9/12/2016,7665473,697962
9/12/2016,7667012,662649
9/12/2016,7669675,684774
9/12/2016,7669839,677087
9/12/2016,7670240,681989
9/12/2016,7672988,703602
9/12/2016,7678528,682189
9/13/2016,7642097,681726
9/13/2016,7642171,683999
9/13/2016,7643218,698257
9/13/2016,7666502,672179
9/13/2016,7669941,677784
9/13/2016,7675291,669748
9/13/2016,7690390,676503
9/14/2016,7632033,708360
9/14/2016,7635107,682340
9/14/2016,7641085,682078
9/14/2016,7646693,690798
9/14/2016,7649094,688574
9/14/2016,7650690,677434
9/14/2016,7665994,676679
9/14/2016,7667425,685023
9/14/2016,7669517,663047
9/14/2016,7669872,693709
9/14/2016,7679619,681063
9/14/2016,7693290,671721
9/15/2016,7623694,707481
9/15/2016,7640558,685742
9/15/2016,7645458,701356
9/15/2016,7647089,711184
9/15/2016,7647896,694330
9/15/2016,7648202,686756
9/15/2016,7648717,695222
9/15/2016,7650289,686955
9/15/2016,7651149,685658
9/15/2016,7659167,696859
9/15/2016,7663360,668672
9/15/2016,7668688,674708
9/15/2016,7669180,674315
9/15/2016,7669535,676295
9/15/2016,7672053,675875
9/15/2016,7673500,685866
9/15/2016,7674567,683615
9/16/2016,7630652,710129
9/16/2016,7631407,657233
9/16/2016,7633556,663667
9/16/2016,7638006,682960
9/16/2016,7640162,704050
9/16/2016,7640228,683050
9/16/2016,7642489,684273
9/16/2016,7642978,686471
9/16/2016,7644018,682763
9/16/2016,7645568,687904
9/16/2016,7650138,680007
9/16/2016,7651282,666659
9/16/2016,7662276,664573
9/16/2016,7662556,692582
9/16/2016,7663950,689508
9/16/2016,7664501,699690
9/16/2016,7664537,686510
9/16/2016,7669849,696946
9/17/2016,7623859,708254
9/17/2016,7640997,684446
9/17/2016,7641420,681505
9/17/2016,7642957,682551
9/17/2016,7643125,680599
9/17/2016,7644102,684308
9/17/2016,7644375,682896
9/17/2016,7645023,686530
